created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-27T13:14:38Z,1596855014936514600,1596855014936514567,"After a loss to Democrat Joe Biden in 2020, an insurrection at the U.S. Capitol in 2021, and midterm election losses in 2022, Connecticut Republicans are now publicly questioning whether Trump should run again https://t.co/sNiICmzCPX",FALSE,233,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"After a loss to Democrat Joe Biden in 2020, an insurrection at the U.S. Capitol in 2021, and midterm election losses in 2022, Connecticut Republicans are now publicly questioning whether Trump should run again https://t.co/sNiICmzCPX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T13:11:42Z,1596854277255073800,1596854277255073793,"Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/T54SarhyVr",FALSE,97,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/T54SarhyVr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T13:04:36Z,1596852491765026800,1596852491765026816,"I've always respected Joe Biden, but lost it over the MBS/Saudi immunity .. I want a choice for who I vote for in 2024 !!!",FALSE,122,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"I've always respected Joe Biden, but lost it over the MBS/Saudi immunity .. I want a choice for who I vote for in 2024 !!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T12:48:00Z,1596848314472812500,1596848314472812544,"Thimmks he can “Slide” into Potus vs earn it !!!! TYPICAL 
@MariaBartiromo @WashTimes @latimes @HARRISFAULKNER @GovRonDeSantis 

Newsom Pledges Not To Run In 2024 Even If Biden Doesn’t https://t.co/1H07V5JVfy via @dailycaller",FALSE,225,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Thimmks he can “Slide” into Potus vs earn it !!!! TYPICAL 
@MariaBartiromo @WashTimes @latimes @HARRISFAULKNER @GovRonDeSantis 

Newsom Pledges Not To Run In 2024 Even If Biden Doesn’t https://t.co/1H07V5JVfy via @dailycaller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T12:28:52Z,1596843498409693200,1596843498409693184,I told you what the Dem 2024 game plan is. Newsom knows how to be a team player. Biden must be left unchallenged so that Dems can tell THEIR voters to vote in REPUBLICAN primaries. The writing is on the wall. We HAVE to find a Dem to primary Joe. https://t.co/nRRC51RyOY https://t.co/RDLRWzykaC,FALSE,270,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1,0,FALSE,FALSE,FALSE,en,1594629973369061400,1594629973369061377,,I told you what the Dem 2024 game plan is. Newsom knows how to be a team player. Biden must be left unchallenged so that Dems can tell THEIR voters to vote in REPUBLICAN primaries. The writing is on the wall. We HAVE to find a Dem to primary Joe. https://t.co/nRRC51RyOY https://t.co/RDLRWzykaC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T12:27:12Z,1596843079147085800,1596843079147085825,"Why is it that no Democratic politicians support Joe Biden for 2024? With 81 million votes only 2 years ago, isn't Biden the most popular politician in American history?",FALSE,169,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,FALSE,NA,en,NA,NA,,"Why is it that no Democratic politicians support Joe Biden for 2024? With 81 million votes only 2 years ago, isn't Biden the most popular politician in American history?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:43:09Z,1596831994054611e3,1596831994054610944,"Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/djgrIRDxJG",FALSE,97,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/djgrIRDxJG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:40:11Z,1596831245023215600,1596831245023215616,"It’s November 27, 2022 Day 470 of Americans held hostage in Afghanistan after Joe Biden promised to get every single American out and Day 689 of Jan. 6 political prisoners held in the DC Gulag. 709 days to go before the 2024 election. Let's go Brandon!",FALSE,252,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,FALSE,NA,en,NA,NA,,"It’s November 27, 2022 Day 470 of Americans held hostage in Afghanistan after Joe Biden promised to get every single American out and Day 689 of Jan. 6 political prisoners held in the DC Gulag. 709 days to go before the 2024 election. Let's go Brandon!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:38:55Z,1596830929519083500,1596830929519083520,"President @Joe Biden dogged by questions about physical health during Nantucket Thanksgiving

https://t.co/R2Lj0oqtyf",FALSE,117,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,10,FALSE,FALSE,FALSE,en,NA,NA,,"President @Joe Biden dogged by questions about physical health during Nantucket Thanksgiving

https://t.co/R2Lj0oqtyf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:27:28Z,1596828047424258e3,1596828047424258049,"It's obvious the regime does not foresee a genuine challenge from the GOP in 2024...so why not roll with Biden again? If Biden runs, he will probably win, regardless of the opponent. Interesting times.

Newsom Told the White House He Won’t Challenge Biden https://t.co/hWxeMH9Llw",FALSE,279,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,FALSE,FALSE,en,NA,NA,,"It's obvious the regime does not foresee a genuine challenge from the GOP in 2024...so why not roll with Biden again? If Biden runs, he will probably win, regardless of the opponent. Interesting times.

Newsom Told the White House He Won’t Challenge Biden https://t.co/hWxeMH9Llw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:22:01Z,1596826673118609400,1596826673118609409,"It was obvious before he was put into office by foul means!

https://t.co/TILtU5jHUn",FALSE,84,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"It was obvious before he was put into office by foul means!

https://t.co/TILtU5jHUn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:19:10Z,1596825957977161700,1596825957977161729,@RBReich Or for the Oil companies to re-elect Joe Biden in 2024... What do you think Bobby...?,FALSE,94,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596562075697963e3,1596562075697963013,148529707,148529707,RBReich,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@RBReich Or for the Oil companies to re-elect Joe Biden in 2024... What do you think Bobby...?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T11:13:26Z,1596824516180713500,1596824516180713473,California Democrat Gov. Gavin Newsom will not challenge President Joe Biden for the 2024 presidential Democratic nomination. https://t.co/UyglXzxmjF,FALSE,149,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,California Democrat Gov. Gavin Newsom will not challenge President Joe Biden for the 2024 presidential Democratic nomination. https://t.co/UyglXzxmjF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T10:49:47Z,1596818562936868900,1596818562936868864,Horror Movie Trailer - SNL https://t.co/wKlBwFyMBQ via @YouTube Skit about Joe Biden running for President in 2024 from the left's perspective!,FALSE,143,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Horror Movie Trailer - SNL https://t.co/wKlBwFyMBQ via @YouTube Skit about Joe Biden running for President in 2024 from the left's perspective!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T10:33:23Z,1596814433736458200,1596814433736458241,NEWSMAX: California Democrat Gov. Gavin Newsom will not challenge President Joe Biden for the 2024 presidential Democratic nomination. https://t.co/eu2pTRAthO https://t.co/HzRfoxTdQA,FALSE,182,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,NEWSMAX: California Democrat Gov. Gavin Newsom will not challenge President Joe Biden for the 2024 presidential Democratic nomination. https://t.co/eu2pTRAthO https://t.co/HzRfoxTdQA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T10:30:02Z,1596813590958596e3,1596813590958596103,California Democrat Gov. Gavin Newsom will not challenge President Joe Biden for the 2024 presidential Democratic nomination. https://t.co/MNTZoB85GJ https://t.co/yv0w3CEggq,FALSE,149,,,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,77,FALSE,FALSE,FALSE,en,NA,NA,,California Democrat Gov. Gavin Newsom will not challenge President Joe Biden for the 2024 presidential Democratic nomination. https://t.co/MNTZoB85GJ https://t.co/yv0w3CEggq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T10:22:08Z,1596811604741750800,1596811604741750784,"Newsom Pledges Not To Run In 2024 Even If Biden Doesn’t https://t.co/b6ImIJAIpj via @dailycaller ""Birds of a feather...""",FALSE,120,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Newsom Pledges Not To Run In 2024 Even If Biden Doesn’t https://t.co/b6ImIJAIpj via @dailycaller ""Birds of a feather...""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T09:15:11Z,1596794755534430200,1596794755534430209,"California Gov. Gavin Newsom said he's told ""everyone in the White House"" that he's not planning on running for President in 2024, and that he's ""all in"" Joe Biden's re-election.  https://t.co/2CVtaU6FOz",FALSE,203,,,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,FALSE,en,NA,NA,,"California Gov. Gavin Newsom said he's told ""everyone in the White House"" that he's not planning on running for President in 2024, and that he's ""all in"" Joe Biden's re-election.  https://t.co/2CVtaU6FOz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T09:06:10Z,1596792485170544600,1596792485170544640,"How you going to run Creepy Joe…? You can’t even walk..
Joe Biden Announcing 2024 Run? https://t.co/tJxjAqbPvv via @YouTube",FALSE,123,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"How you going to run Creepy Joe…? You can’t even walk..
Joe Biden Announcing 2024 Run? https://t.co/tJxjAqbPvv via @YouTube",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T08:28:05Z,1596782903970910200,1596782903970910208,"WATCH: Joe Biden, while shopping in Nantucket, was just asked by @betsy_klein
“how are your 2024 conversations going” with his family.

The President responds “We’re not having any. We’re celebrating.” https://t.co/qk4aPBf6BW",FALSE,201,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,2,FALSE,FALSE,FALSE,en,NA,NA,,"WATCH: Joe Biden, while shopping in Nantucket, was just asked by @betsy_klein
“how are your 2024 conversations going” with his family.

The President responds “We’re not having any. We’re celebrating.” https://t.co/qk4aPBf6BW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T08:21:43Z,1596781298604875800,1596781298604875778,"Joe Biden for 2024.   
Gavin threw his towel in...",FALSE,50,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Joe Biden for 2024.   
Gavin threw his towel in...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T07:57:10Z,1596775121527935e3,1596775121527934976,Newsom wants the word to go forth thusly. He’s not going to challenge President Biden for the Democratic nomination in 2024. Believe none of this. None. He’s the nominee. Watch.  https://t.co/pAYaeBGuRh,FALSE,202,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,26,FALSE,FALSE,FALSE,en,NA,NA,,Newsom wants the word to go forth thusly. He’s not going to challenge President Biden for the Democratic nomination in 2024. Believe none of this. None. He’s the nominee. Watch.  https://t.co/pAYaeBGuRh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T07:48:39Z,1596772981107196e3,1596772981107195905,"At Nantucket Retreat, Biden Family Weighs Joe, Hunter and Jim going to Jail ⁦@POTUS⁩  https://t.co/I5A1wvMoRx",FALSE,109,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"At Nantucket Retreat, Biden Family Weighs Joe, Hunter and Jim going to Jail ⁦@POTUS⁩  https://t.co/I5A1wvMoRx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T07:40:52Z,1596771020542574600,1596771020542574593,"Gavin Newsom told President Joe Biden that he won’t run for president in 2024, report says
https://t.co/AkAuM6irCs",FALSE,114,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Gavin Newsom told President Joe Biden that he won’t run for president in 2024, report says
https://t.co/AkAuM6irCs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T07:22:33Z,1596766410549534700,1596766410549534720,"@BreitbartNews This headline is for people that are bad at math.  Let me fix that for you: 

Roughly three quarters of Americans believe President Joe Biden should NOT run for office again in 2024, a Politico survey released this week found.",FALSE,241,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596695249241284600,1596695249241284608,457984599,457984599,BreitbartNews,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@BreitbartNews This headline is for people that are bad at math.  Let me fix that for you: 

Roughly three quarters of Americans believe President Joe Biden should NOT run for office again in 2024, a Politico survey released this week found.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T07:10:04Z,1596763268517105700,1596763268517105664,"California Gov. Gavin Newsom has made it clear to President Joe Biden he wouldn’t challenge him for the 2024 presidential nomination, Politico reported. https://t.co/ScyGGGE4zd",FALSE,176,,,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"California Gov. Gavin Newsom has made it clear to President Joe Biden he wouldn’t challenge him for the 2024 presidential nomination, Politico reported. https://t.co/ScyGGGE4zd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T07:07:53Z,1596762721793761300,1596762721793761281,i think if joe biden did a dougie tutorial video he'd win 2024 by a landslide,FALSE,77,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,i think if joe biden did a dougie tutorial video he'd win 2024 by a landslide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T06:46:40Z,1596757381286805500,1596757381286805504,The Bidens have regularly spent Thanksgiving on Nantucket since Joe Biden  was vice president https://t.co/0CiMtOVoNs @bpoliticsより,FALSE,130,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,The Bidens have regularly spent Thanksgiving on Nantucket since Joe Biden  was vice president https://t.co/0CiMtOVoNs @bpoliticsより,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T06:45:51Z,1596757176298614800,1596757176298614784,"Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/MQ7W9RQpj9",FALSE,97,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/MQ7W9RQpj9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T06:17:04Z,1596749932014309400,1596749932014309376,President Joe Biden and his family are tackling a weighty question during their Thanksgiving holiday retreat to the chilly quiet of Nantucket: whether he’ll seek a second term in 2024. https://t.co/KrB0HagobP,FALSE,208,,,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,President Joe Biden and his family are tackling a weighty question during their Thanksgiving holiday retreat to the chilly quiet of Nantucket: whether he’ll seek a second term in 2024. https://t.co/KrB0HagobP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T06:14:55Z,1596749391414456300,1596749391414456323,"@dipak_rajhansa The object of every Republican should be to defeat Joe Biden in 2024! Donald Trump hasn't won an election since 2016. 

So the wise move is to go with the candidate that has never lost a political race, not when he was a Congressman and not when he ran for Governor. #DeSantis2024",FALSE,296,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596737142553968600,1596737142553968640,3442315816,3442315816,dipak_rajhansa,,,,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,"@dipak_rajhansa The object of every Republican should be to defeat Joe Biden in 2024! Donald Trump hasn't won an election since 2016. 

So the wise move is to go with the candidate that has never lost a political race, not when he was a Congressman and not when he ran for Governor. #DeSantis2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T06:10:48Z,1596748356482572300,1596748356482572289,"@schoolmaster456 The object of every Republican should be to defeat Joe Biden in 2024! Donald Trump hasn't won an election since 2016. 

So the wise move is to go with the candidate that has never lost a political race, not when he was a Congressman and not when he ran for Governor. #DeSantis2024",FALSE,297,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596557190948876300,1596557190948876289,3186136399,3186136399,schoolmaster456,,,,NA,FALSE,0,3,FALSE,FALSE,NA,en,NA,NA,,"@schoolmaster456 The object of every Republican should be to defeat Joe Biden in 2024! Donald Trump hasn't won an election since 2016. 

So the wise move is to go with the candidate that has never lost a political race, not when he was a Congressman and not when he ran for Governor. #DeSantis2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:59:06Z,1596745409023672300,1596745409023672320,California Gov. Gavin Newsom has put speculation about a White House bid in 2024 to rest. https://t.co/Ig0KgYlPTD,FALSE,113,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,9,FALSE,FALSE,FALSE,en,NA,NA,,California Gov. Gavin Newsom has put speculation about a White House bid in 2024 to rest. https://t.co/Ig0KgYlPTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:57:38Z,1596745042936619e3,1596745042936619009,"#Karma, That author of #Borking, (slanderous assault on nominees character), now looks idiotic. As #Biden is a  #LapsedCatholic it’s mechanistic retribution not #Grace for Old Joe “Tucker: No sane person wants Biden to run in 2024” #shorts https://t.co/d8SPxsGOMV via @YouTube",FALSE,276,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#Karma, That author of #Borking, (slanderous assault on nominees character), now looks idiotic. As #Biden is a  #LapsedCatholic it’s mechanistic retribution not #Grace for Old Joe “Tucker: No sane person wants Biden to run in 2024” #shorts https://t.co/d8SPxsGOMV via @YouTube",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:31:02Z,1596738345379438600,1596738345379438593,California Gov. Gavin Newsom addresses speculation about a White House bid in 2024. https://t.co/6Slr3AGUaV,FALSE,107,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,12,FALSE,FALSE,FALSE,en,NA,NA,,California Gov. Gavin Newsom addresses speculation about a White House bid in 2024. https://t.co/6Slr3AGUaV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:27:14Z,1596737390810652700,1596737390810652674,"The Media Got It Wrong: Democrats Are Clearing The Way For Joe Biden In 2024, by @PoliticusSarah https://t.co/mHRrHhVGZo",FALSE,120,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"The Media Got It Wrong: Democrats Are Clearing The Way For Joe Biden In 2024, by @PoliticusSarah https://t.co/mHRrHhVGZo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:17:55Z,1596735044483453e3,1596735044483452928,@FOXLA 1000% he is running in 2024 and even more confident Joe Biden won't be.,FALSE,78,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1596666425560670200,1596666425560670213,9648652,9648652,FOXLA,,,,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,@FOXLA 1000% he is running in 2024 and even more confident Joe Biden won't be.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:13:12Z,1596733860011995100,1596733860011995136,Joe biden in  2024 come on  let's go Brandon  you can do it  you old geezer https://t.co/8VeiCRnCrG,FALSE,75,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,Joe biden in  2024 come on  let's go Brandon  you can do it  you old geezer https://t.co/8VeiCRnCrG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:07:53Z,1596732518870691800,1596732518870691841,"Good!! you screwed up California enough for the rest of the country!!
Retire!!

Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/RQhUP4lnoH",FALSE,177,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Good!! you screwed up California enough for the rest of the country!!
Retire!!

Newsom not planning 2024 presidential run, regardless of Biden's decision https://t.co/RQhUP4lnoH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:02:33Z,1596731177460977700,1596731177460977664,joe biden platform 2024 https://t.co/c8OfUS6vYa,FALSE,23,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,25,154,FALSE,FALSE,FALSE,en,NA,NA,,joe biden platform 2024 https://t.co/c8OfUS6vYa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T05:00:09Z,1596730575838224400,1596730575838224385,Gov. Gavin Newsom has put speculation about a White House bid in 2024 to rest. https://t.co/DfuEIJ0luE,FALSE,102,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,FALSE,en,NA,NA,,Gov. Gavin Newsom has put speculation about a White House bid in 2024 to rest. https://t.co/DfuEIJ0luE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T04:57:29Z,1596729905294606300,1596729905294606336,"@JohnJspg71 I want Joe Biden to run in 2024 — to Argentina, hiding from extradition and prosecution. Maybe he can bunk with his paymasters in China. #HunterBidensLaptop",FALSE,168,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1596713492803113e3,1596713492803112960,741062786449449e3,741062786449448962,JohnJspg71,,,,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,"@JohnJspg71 I want Joe Biden to run in 2024 — to Argentina, hiding from extradition and prosecution. Maybe he can bunk with his paymasters in China. #HunterBidensLaptop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T04:56:07Z,1596729561051320300,1596729561051320320,@Magalala4 @Blanca_2024 @katiehobbs @KariLake Well wasn’t it nice of God to make sure Joe Biden became President. And wasn’t it good of God to stop the red wave. I can’t wait to see what God has in store for you people.,FALSE,219,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1590751826399621e3,1590751826399621121,151917015564911e4,1519170155649110020,Magalala4,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@Magalala4 @Blanca_2024 @katiehobbs @KariLake Well wasn’t it nice of God to make sure Joe Biden became President. And wasn’t it good of God to stop the red wave. I can’t wait to see what God has in store for you people.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
